method,data_fraction,seed,emotion,precision,recall,f1,support,tp,fp,fn,tn
distilbert,1.0,21,optimism,0.704,0.4731182795698925,0.5659163987138264,186,88,37,98,5204
distilbert,1.0,21,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,1.0,21,realization,0.7857142857142857,0.07586206896551724,0.13836477987421383,145,11,3,134,5279
distilbert,1.0,21,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,1.0,21,remorse,0.639344262295082,0.6964285714285714,0.6666666666666666,56,39,22,17,5349
distilbert,1.0,21,sadness,0.7373737373737373,0.46794871794871795,0.5725490196078431,156,73,26,83,5245
distilbert,1.0,21,surprise,0.6041666666666666,0.41134751773049644,0.48945147679324896,141,58,38,83,5248
distilbert,0.01,42,admiration,0.0,0.0,0.0,504,0,0,504,4923
distilbert,0.01,42,amusement,0.0,0.0,0.0,264,0,0,264,5163
distilbert,0.01,42,anger,0.0,0.0,0.0,198,0,0,198,5229
distilbert,0.01,42,annoyance,0.0,0.0,0.0,320,0,0,320,5107
distilbert,0.01,42,approval,0.0,0.0,0.0,351,0,0,351,5076
distilbert,0.01,42,caring,0.0,0.0,0.0,135,0,0,135,5292
distilbert,0.01,42,confusion,0.0,0.0,0.0,153,0,0,153,5274
distilbert,0.01,42,curiosity,0.0,0.0,0.0,284,0,0,284,5143
distilbert,0.01,42,desire,0.0,0.0,0.0,83,0,0,83,5344
distilbert,0.01,42,disappointment,0.0,0.0,0.0,151,0,0,151,5276
distilbert,0.01,42,disapproval,0.0,0.0,0.0,267,0,0,267,5160
distilbert,0.01,42,disgust,0.0,0.0,0.0,123,0,0,123,5304
distilbert,0.01,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
distilbert,0.01,42,excitement,0.0,0.0,0.0,103,0,0,103,5324
distilbert,0.01,42,fear,0.0,0.0,0.0,78,0,0,78,5349
distilbert,0.01,42,gratitude,0.0,0.0,0.0,352,0,0,352,5075
distilbert,0.01,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,0.01,42,joy,0.0,0.0,0.0,161,0,0,161,5266
distilbert,0.01,42,love,0.0,0.0,0.0,238,0,0,238,5189
distilbert,0.01,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,0.01,42,neutral,0.0,0.0,0.0,1787,0,0,1787,3640
distilbert,0.01,42,optimism,0.0,0.0,0.0,186,0,0,186,5241
distilbert,0.01,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,0.01,42,realization,0.0,0.0,0.0,145,0,0,145,5282
distilbert,0.01,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,0.01,42,remorse,0.0,0.0,0.0,56,0,0,56,5371
distilbert,0.01,42,sadness,0.0,0.0,0.0,156,0,0,156,5271
distilbert,0.01,42,surprise,0.0,0.0,0.0,141,0,0,141,5286
distilbert,0.05,42,admiration,0.0,0.0,0.0,504,0,0,504,4923
distilbert,0.05,42,amusement,0.0,0.0,0.0,264,0,0,264,5163
distilbert,0.05,42,anger,0.0,0.0,0.0,198,0,0,198,5229
distilbert,0.05,42,annoyance,0.0,0.0,0.0,320,0,0,320,5107
distilbert,0.05,42,approval,0.0,0.0,0.0,351,0,0,351,5076
distilbert,0.05,42,caring,0.0,0.0,0.0,135,0,0,135,5292
distilbert,0.05,42,confusion,0.0,0.0,0.0,153,0,0,153,5274
distilbert,0.05,42,curiosity,0.0,0.0,0.0,284,0,0,284,5143
distilbert,0.05,42,desire,0.0,0.0,0.0,83,0,0,83,5344
distilbert,0.05,42,disappointment,0.0,0.0,0.0,151,0,0,151,5276
distilbert,0.05,42,disapproval,0.0,0.0,0.0,267,0,0,267,5160
distilbert,0.05,42,disgust,0.0,0.0,0.0,123,0,0,123,5304
distilbert,0.05,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
distilbert,0.05,42,excitement,0.0,0.0,0.0,103,0,0,103,5324
distilbert,0.05,42,fear,0.0,0.0,0.0,78,0,0,78,5349
distilbert,0.05,42,gratitude,0.0,0.0,0.0,352,0,0,352,5075
distilbert,0.05,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,0.05,42,joy,0.0,0.0,0.0,161,0,0,161,5266
distilbert,0.05,42,love,0.0,0.0,0.0,238,0,0,238,5189
distilbert,0.05,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,0.05,42,neutral,0.0,0.0,0.0,1787,0,0,1787,3640
distilbert,0.05,42,optimism,0.0,0.0,0.0,186,0,0,186,5241
distilbert,0.05,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,0.05,42,realization,0.0,0.0,0.0,145,0,0,145,5282
distilbert,0.05,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,0.05,42,remorse,0.0,0.0,0.0,56,0,0,56,5371
distilbert,0.05,42,sadness,0.0,0.0,0.0,156,0,0,156,5271
distilbert,0.05,42,surprise,0.0,0.0,0.0,141,0,0,141,5286
distilbert,0.1,42,admiration,0.0,0.0,0.0,504,0,0,504,4923
distilbert,0.1,42,amusement,0.0,0.0,0.0,264,0,0,264,5163
distilbert,0.1,42,anger,0.0,0.0,0.0,198,0,0,198,5229
distilbert,0.1,42,annoyance,0.0,0.0,0.0,320,0,0,320,5107
distilbert,0.1,42,approval,0.0,0.0,0.0,351,0,0,351,5076
distilbert,0.1,42,caring,0.0,0.0,0.0,135,0,0,135,5292
distilbert,0.1,42,confusion,0.0,0.0,0.0,153,0,0,153,5274
distilbert,0.1,42,curiosity,0.0,0.0,0.0,284,0,0,284,5143
distilbert,0.1,42,desire,0.0,0.0,0.0,83,0,0,83,5344
distilbert,0.1,42,disappointment,0.0,0.0,0.0,151,0,0,151,5276
distilbert,0.1,42,disapproval,0.0,0.0,0.0,267,0,0,267,5160
distilbert,0.1,42,disgust,0.0,0.0,0.0,123,0,0,123,5304
distilbert,0.1,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
distilbert,0.1,42,excitement,0.0,0.0,0.0,103,0,0,103,5324
distilbert,0.1,42,fear,0.0,0.0,0.0,78,0,0,78,5349
distilbert,0.1,42,gratitude,0.0,0.0,0.0,352,0,0,352,5075
distilbert,0.1,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,0.1,42,joy,0.0,0.0,0.0,161,0,0,161,5266
distilbert,0.1,42,love,0.0,0.0,0.0,238,0,0,238,5189
distilbert,0.1,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,0.1,42,neutral,0.6352313167259787,0.39955232232792387,0.49055307454482994,1787,714,410,1073,3230
distilbert,0.1,42,optimism,0.0,0.0,0.0,186,0,0,186,5241
distilbert,0.1,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,0.1,42,realization,0.0,0.0,0.0,145,0,0,145,5282
distilbert,0.1,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,0.1,42,remorse,0.0,0.0,0.0,56,0,0,56,5371
distilbert,0.1,42,sadness,0.0,0.0,0.0,156,0,0,156,5271
distilbert,0.1,42,surprise,0.0,0.0,0.0,141,0,0,141,5286
distilbert,0.25,42,admiration,0.6953488372093023,0.5932539682539683,0.6402569593147751,504,299,131,205,4792
distilbert,0.25,42,amusement,0.827906976744186,0.6742424242424242,0.7432150313152401,264,178,37,86,5126
distilbert,0.25,42,anger,0.0,0.0,0.0,198,0,0,198,5229
distilbert,0.25,42,annoyance,0.0,0.0,0.0,320,0,0,320,5107
distilbert,0.25,42,approval,0.0,0.0,0.0,351,0,0,351,5076
distilbert,0.25,42,caring,0.0,0.0,0.0,135,0,0,135,5292
distilbert,0.25,42,confusion,0.0,0.0,0.0,153,0,0,153,5274
distilbert,0.25,42,curiosity,0.5555555555555556,0.12323943661971831,0.2017291066282421,284,35,28,249,5115
distilbert,0.25,42,desire,0.0,0.0,0.0,83,0,0,83,5344
distilbert,0.25,42,disappointment,0.0,0.0,0.0,151,0,0,151,5276
distilbert,0.25,42,disapproval,0.0,0.0,0.0,267,0,0,267,5160
distilbert,0.25,42,disgust,0.0,0.0,0.0,123,0,0,123,5304
distilbert,0.25,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
distilbert,0.25,42,excitement,0.0,0.0,0.0,103,0,0,103,5324
distilbert,0.25,42,fear,0.0,0.0,0.0,78,0,0,78,5349
distilbert,0.25,42,gratitude,0.9478527607361963,0.8778409090909091,0.911504424778761,352,309,17,43,5058
distilbert,0.25,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,0.25,42,joy,0.76,0.2360248447204969,0.36018957345971564,161,38,12,123,5254
distilbert,0.25,42,love,0.7878787878787878,0.7647058823529411,0.7761194029850746,238,182,49,56,5140
distilbert,0.25,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,0.25,42,neutral,0.7072617246596067,0.523223279238948,0.601479575426182,1787,935,387,852,3253
distilbert,0.25,42,optimism,0.868421052631579,0.1774193548387097,0.29464285714285715,186,33,5,153,5236
distilbert,0.25,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,0.25,42,realization,0.0,0.0,0.0,145,0,0,145,5282
distilbert,0.25,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,0.25,42,remorse,0.0,0.0,0.0,56,0,0,56,5371
distilbert,0.25,42,sadness,0.0,0.0,0.0,156,0,0,156,5271
distilbert,0.25,42,surprise,0.0,0.0,0.0,141,0,0,141,5286
distilbert,0.5,42,admiration,0.7062780269058296,0.625,0.6631578947368421,504,315,131,189,4792
distilbert,0.5,42,amusement,0.8058608058608059,0.8333333333333334,0.819366852886406,264,220,53,44,5110
distilbert,0.5,42,anger,0.6043956043956044,0.2777777777777778,0.3806228373702422,198,55,36,143,5193
distilbert,0.5,42,annoyance,0.0,0.0,0.0,320,0,0,320,5107
distilbert,0.5,42,approval,0.6410256410256411,0.21367521367521367,0.32051282051282054,351,75,42,276,5034
distilbert,0.5,42,caring,0.5,0.02962962962962963,0.055944055944055944,135,4,4,131,5288
distilbert,0.5,42,confusion,0.631578947368421,0.0784313725490196,0.13953488372093023,153,12,7,141,5267
distilbert,0.5,42,curiosity,0.5482233502538071,0.38028169014084506,0.4490644490644491,284,108,89,176,5054
distilbert,0.5,42,desire,0.5,0.060240963855421686,0.10752688172043011,83,5,5,78,5339
distilbert,0.5,42,disappointment,0.0,0.0,0.0,151,0,0,151,5276
distilbert,0.5,42,disapproval,0.543859649122807,0.11610486891385768,0.19135802469135801,267,31,26,236,5134
distilbert,0.5,42,disgust,0.0,0.0,0.0,123,0,0,123,5304
distilbert,0.5,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
distilbert,0.5,42,excitement,1.0,0.04854368932038835,0.09259259259259259,103,5,0,98,5324
distilbert,0.5,42,fear,0.8095238095238095,0.21794871794871795,0.3434343434343434,78,17,4,61,5345
distilbert,0.5,42,gratitude,0.9432835820895522,0.8977272727272727,0.9199417758369723,352,316,19,36,5056
distilbert,0.5,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,0.5,42,joy,0.6857142857142857,0.4472049689440994,0.5413533834586466,161,72,33,89,5233
distilbert,0.5,42,love,0.8034188034188035,0.7899159663865546,0.7966101694915254,238,188,46,50,5143
distilbert,0.5,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,0.5,42,neutral,0.7036789297658863,0.5886961387800783,0.6410725167580743,1787,1052,443,735,3197
distilbert,0.5,42,optimism,0.6818181818181818,0.4032258064516129,0.5067567567567568,186,75,35,111,5206
distilbert,0.5,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,0.5,42,realization,0.0,0.0,0.0,145,0,0,145,5282
distilbert,0.5,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,0.5,42,remorse,0.5961538461538461,0.5535714285714286,0.5740740740740741,56,31,21,25,5350
distilbert,0.5,42,sadness,0.8166666666666667,0.3141025641025641,0.4537037037037037,156,49,11,107,5260
distilbert,0.5,42,surprise,0.6714285714285714,0.3333333333333333,0.44549763033175355,141,47,23,94,5263
distilbert,1.0,42,admiration,0.6953907815631263,0.6884920634920635,0.6919242273180458,504,347,152,157,4771
distilbert,1.0,42,amusement,0.8125,0.8371212121212122,0.8246268656716418,264,221,51,43,5112
distilbert,1.0,42,anger,0.6101694915254238,0.36363636363636365,0.45569620253164556,198,72,46,126,5183
distilbert,1.0,42,annoyance,0.5813953488372093,0.078125,0.13774104683195593,320,25,18,295,5089
distilbert,1.0,42,approval,0.5882352941176471,0.2564102564102564,0.35714285714285715,351,90,63,261,5013
distilbert,1.0,42,caring,0.6190476190476191,0.28888888888888886,0.3939393939393939,135,39,24,96,5268
distilbert,1.0,42,confusion,0.6216216216216216,0.3006535947712418,0.4052863436123348,153,46,28,107,5246
distilbert,1.0,42,curiosity,0.5323383084577115,0.3767605633802817,0.44123711340206184,284,107,94,177,5049
distilbert,1.0,42,desire,0.6857142857142857,0.2891566265060241,0.4067796610169492,83,24,11,59,5333
distilbert,1.0,42,disappointment,0.8333333333333334,0.06622516556291391,0.12269938650306748,151,10,2,141,5274
distilbert,1.0,42,disapproval,0.4772727272727273,0.23595505617977527,0.3157894736842105,267,63,69,204,5091
distilbert,1.0,42,disgust,0.7543859649122807,0.34959349593495936,0.4777777777777778,123,43,14,80,5290
distilbert,1.0,42,embarrassment,0.8,0.10810810810810811,0.19047619047619047,37,4,1,33,5389
distilbert,1.0,42,excitement,0.7894736842105263,0.2912621359223301,0.425531914893617,103,30,8,73,5316
distilbert,1.0,42,fear,0.6911764705882353,0.6025641025641025,0.6438356164383562,78,47,21,31,5328
distilbert,1.0,42,gratitude,0.9513677811550152,0.8892045454545454,0.9192364170337739,352,313,16,39,5059
distilbert,1.0,42,grief,0.0,0.0,0.0,6,0,0,6,5421
distilbert,1.0,42,joy,0.6910569105691057,0.5279503105590062,0.5985915492957746,161,85,38,76,5228
distilbert,1.0,42,love,0.8032786885245902,0.8235294117647058,0.8132780082987552,238,196,48,42,5141
distilbert,1.0,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
distilbert,1.0,42,neutral,0.7144818119423473,0.5825405707890319,0.6418002466091245,1787,1041,416,746,3224
distilbert,1.0,42,optimism,0.6967213114754098,0.45698924731182794,0.551948051948052,186,85,37,101,5204
distilbert,1.0,42,pride,0.0,0.0,0.0,16,0,0,16,5411
distilbert,1.0,42,realization,0.7692307692307693,0.06896551724137931,0.12658227848101267,145,10,3,135,5279
distilbert,1.0,42,relief,0.0,0.0,0.0,11,0,0,11,5416
distilbert,1.0,42,remorse,0.6428571428571429,0.6428571428571429,0.6428571428571429,56,36,20,20,5351
distilbert,1.0,42,sadness,0.7096774193548387,0.4230769230769231,0.5301204819277109,156,66,27,90,5244
distilbert,1.0,42,surprise,0.6966292134831461,0.4397163120567376,0.5391304347826087,141,62,27,79,5259
